date,platform,campaign_id,campaign_name,impressions,clicks,spend,conversions,conversion_value,ctr,cpc,cpm,roas
2026-03-19,x_ads,X_001,Promoted Tweets — Engagement,33270,480,98.01,10.0,414.7,0.0144,0.2,2.95,4.23
2026-03-19,x_ads,X_002,Website Clicks — Fintech Audience,21558,320,198.52,10.0,789.8,0.0148,0.62,9.21,3.98
2026-03-19,x_ads,X_003,Follower Campaign — Brand,17443,31,235.68,0.0,0.0,0.0018,7.6,13.51,0.0
2026-03-20,dv360,DV_IO_001,Programmatic Display — Prospecting,99365,502,514.5,6.1,1054.99,0.0051,1.02,5.18,2.05
2026-03-20,dv360,DV_IO_002,YouTube Pre-roll — Brand,118784,938,756.0,46.9,4239.76,0.0079,0.81,6.36,5.61
2026-03-20,dv360,DV_IO_003,Programmatic Video — Retargeting,58114,705,133.46,3.3,500.35,0.0121,0.19,2.3,3.75
2026-03-20,google_ads,GADS_001,Search — Brand Keywords,59021,3434,85.82,48.1,8275.61,0.0582,0.02,1.45,96.43
2026-03-20,google_ads,GADS_002,Search — Competitor Keywords,54596,1988,136.07,11.2,1597.79,0.0364,0.07,2.49,11.74
2026-03-20,google_ads,GADS_003,Performance Max — All Products,48250,2759,334.39,160.2,14065.56,0.0572,0.12,6.93,42.06
2026-03-20,google_ads,GADS_004,Display — Retargeting,44016,615,356.12,4.9,828.98,0.014,0.58,8.09,2.33
2026-03-20,meta,META_001,Brand Awareness Q1,79688,2877,270.23,79.0,10357.69,0.0361,0.09,3.39,38.33
2026-03-20,meta,META_002,Retargeting — Website Visitors,14162,188,331.48,14.0,462.28,0.0133,1.76,23.41,1.39
2026-03-20,meta,META_003,Prospecting — Lookalike 1%,9303,329,425.72,12.0,583.8,0.0354,1.29,45.76,1.37
2026-03-20,meta,META_004,App Install — iOS,41503,1220,297.28,66.0,3722.4,0.0294,0.24,7.16,12.52
2026-03-20,x_ads,X_001,Promoted Tweets — Engagement,19714,564,277.86,5.0,382.3,0.0286,0.49,14.09,1.38
2026-03-20,x_ads,X_002,Website Clicks — Fintech Audience,35891,44,54.77,0.0,0.0,0.0012,1.24,1.53,0.0
2026-03-20,x_ads,X_003,Follower Campaign — Brand,10849,57,219.29,1.0,87.84,0.0053,3.85,20.21,0.4
2026-03-21,dv360,DV_IO_001,Programmatic Display — Prospecting,30313,69,297.28,3.0,442.74,0.0023,4.31,9.81,1.49
2026-03-21,dv360,DV_IO_002,YouTube Pre-roll — Brand,176659,2151,267.1,105.3,2405.05,0.0122,0.12,1.51,9.0
2026-03-21,dv360,DV_IO_003,Programmatic Video — Retargeting,134920,955,481.47,3.1,345.31,0.0071,0.5,3.57,0.72
2026-03-21,google_ads,GADS_001,Search — Brand Keywords,54107,992,120.74,9.3,899.31,0.0183,0.12,2.23,7.45
2026-03-21,google_ads,GADS_002,Search — Competitor Keywords,12904,153,513.78,8.4,845.29,0.0119,3.36,39.82,1.65
2026-03-21,google_ads,GADS_003,Performance Max — All Products,57119,1755,408.92,46.1,9062.8,0.0307,0.23,7.16,22.16
2026-03-21,google_ads,GADS_004,Display — Retargeting,4391,207,295.68,7.6,1213.34,0.0471,1.43,67.34,4.1
2026-03-21,meta,META_001,Brand Awareness Q1,33723,1004,270.27,22.0,2088.02,0.0298,0.27,8.01,7.73
2026-03-21,meta,META_002,Retargeting — Website Visitors,30741,427,482.53,27.0,974.16,0.0139,1.13,15.7,2.02
2026-03-21,meta,META_003,Prospecting — Lookalike 1%,72896,2530,50.74,7.0,757.82,0.0347,0.02,0.7,14.94
2026-03-21,meta,META_004,App Install — iOS,46959,978,387.98,54.0,6911.46,0.0208,0.4,8.26,17.81
2026-03-21,x_ads,X_001,Promoted Tweets — Engagement,29855,587,94.54,1.0,88.23,0.0197,0.16,3.17,0.93
2026-03-21,x_ads,X_002,Website Clicks — Fintech Audience,6797,88,108.92,1.0,96.7,0.0129,1.24,16.02,0.89
2026-03-21,x_ads,X_003,Follower Campaign — Brand,23883,616,206.74,24.0,1177.92,0.0258,0.34,8.66,5.7
2026-03-22,dv360,DV_IO_001,Programmatic Display — Prospecting,191649,2965,227.22,54.0,5038.2,0.0155,0.08,1.19,22.17
2026-03-22,dv360,DV_IO_002,YouTube Pre-roll — Brand,191825,2223,633.49,2.2,201.04,0.0116,0.28,3.3,0.32
2026-03-22,dv360,DV_IO_003,Programmatic Video — Retargeting,31823,438,340.43,9.1,502.77,0.0138,0.78,10.7,1.48
2026-03-22,google_ads,GADS_001,Search — Brand Keywords,30947,178,598.74,5.0,739.95,0.0058,3.36,19.35,1.24
2026-03-22,google_ads,GADS_002,Search — Competitor Keywords,56737,2403,422.33,154.0,21358.26,0.0424,0.18,7.44,50.57
2026-03-22,google_ads,GADS_003,Performance Max — All Products,41170,1496,249.74,10.7,2037.17,0.0363,0.17,6.07,8.16
2026-03-22,google_ads,GADS_004,Display — Retargeting,23902,1121,507.01,60.3,8231.55,0.0469,0.45,21.21,16.24
2026-03-22,meta,META_001,Brand Awareness Q1,46814,1747,105.59,138.0,16702.14,0.0373,0.06,2.26,158.18
2026-03-22,meta,META_002,Retargeting — Website Visitors,21462,537,255.51,43.0,5525.5,0.025,0.48,11.91,21.63
2026-03-22,meta,META_003,Prospecting — Lookalike 1%,26688,102,361.72,0.0,0.0,0.0038,3.55,13.55,0.0
2026-03-22,meta,META_004,App Install — iOS,17478,461,207.97,27.0,2207.79,0.0264,0.45,11.9,10.62
2026-03-22,x_ads,X_001,Promoted Tweets — Engagement,26836,444,140.98,21.0,1427.58,0.0165,0.32,5.25,10.13
2026-03-22,x_ads,X_002,Website Clicks — Fintech Audience,33950,385,259.82,11.0,616.0,0.0113,0.67,7.65,2.37
2026-03-22,x_ads,X_003,Follower Campaign — Brand,23129,735,94.21,0.0,0.0,0.0318,0.13,4.07,0.0
2026-03-23,dv360,DV_IO_001,Programmatic Display — Prospecting,166192,1994,384.18,60.2,8531.54,0.012,0.19,2.31,22.21
2026-03-23,dv360,DV_IO_002,YouTube Pre-roll — Brand,54320,349,707.77,8.5,1216.01,0.0064,2.03,13.03,1.72
2026-03-23,dv360,DV_IO_003,Programmatic Video — Retargeting,146591,2560,484.05,11.0,1599.84,0.0175,0.19,3.3,3.31
2026-03-23,google_ads,GADS_001,Search — Brand Keywords,20212,417,275.56,10.0,1488.7,0.0206,0.66,13.63,5.4
2026-03-23,google_ads,GADS_002,Search — Competitor Keywords,43742,464,367.67,12.9,1052.12,0.0106,0.79,8.41,2.86
2026-03-23,google_ads,GADS_003,Performance Max — All Products,19370,834,412.51,61.9,3865.66,0.0431,0.49,21.3,9.37
2026-03-23,google_ads,GADS_004,Display — Retargeting,38647,1853,370.42,23.5,1593.07,0.0479,0.2,9.58,4.3
2026-03-23,meta,META_001,Brand Awareness Q1,41472,1867,472.89,125.0,9573.75,0.045,0.25,11.4,20.25
2026-03-23,meta,META_002,Retargeting — Website Visitors,41436,816,448.51,79.0,10305.55,0.0197,0.55,10.82,22.98
2026-03-23,meta,META_003,Prospecting — Lookalike 1%,49862,2261,432.74,214.0,12309.28,0.0453,0.19,8.68,28.44
2026-03-23,meta,META_004,App Install — iOS,69386,1146,479.33,82.0,9328.32,0.0165,0.42,6.91,19.46
2026-03-23,x_ads,X_001,Promoted Tweets — Engagement,25310,154,148.26,3.0,286.44,0.0061,0.96,5.86,1.93
2026-03-23,x_ads,X_002,Website Clicks — Fintech Audience,21373,495,81.72,11.0,717.31,0.0232,0.17,3.82,8.78
2026-03-23,x_ads,X_003,Follower Campaign — Brand,19961,687,294.6,26.0,1393.34,0.0344,0.43,14.76,4.73
2026-03-24,dv360,DV_IO_001,Programmatic Display — Prospecting,59517,541,456.62,15.1,2315.43,0.0091,0.84,7.67,5.07
2026-03-24,dv360,DV_IO_002,YouTube Pre-roll — Brand,199097,280,594.4,10.7,536.28,0.0014,2.12,2.99,0.9
2026-03-24,dv360,DV_IO_003,Programmatic Video — Retargeting,184021,3237,684.25,98.0,2429.42,0.0176,0.21,3.72,3.55
2026-03-24,google_ads,GADS_001,Search — Brand Keywords,30280,801,440.05,19.1,1672.21,0.0265,0.55,14.53,3.8
2026-03-24,google_ads,GADS_002,Search — Competitor Keywords,35085,640,141.08,43.4,5395.49,0.0182,0.22,4.02,38.24
2026-03-24,google_ads,GADS_003,Performance Max — All Products,4398,89,357.91,3.5,572.84,0.0202,4.02,81.38,1.6
2026-03-24,google_ads,GADS_004,Display — Retargeting,33932,1475,221.16,77.9,3454.09,0.0435,0.15,6.52,15.62
2026-03-24,meta,META_001,Brand Awareness Q1,16137,337,316.54,10.0,523.7,0.0209,0.94,19.62,1.65
2026-03-24,meta,META_002,Retargeting — Website Visitors,50714,114,154.76,4.0,539.44,0.0022,1.36,3.05,3.49
2026-03-24,meta,META_003,Prospecting — Lookalike 1%,74517,3512,263.31,192.0,24666.24,0.0471,0.07,3.53,93.68
2026-03-24,meta,META_004,App Install — iOS,54087,600,223.88,20.0,604.2,0.0111,0.37,4.14,2.7
2026-03-24,x_ads,X_001,Promoted Tweets — Engagement,21065,518,120.2,8.0,787.76,0.0246,0.23,5.71,6.55
2026-03-24,x_ads,X_002,Website Clicks — Fintech Audience,29342,274,113.22,10.0,822.9,0.0093,0.41,3.86,7.27
2026-03-24,x_ads,X_003,Follower Campaign — Brand,26553,606,158.64,11.0,252.78,0.0228,0.26,5.97,1.59
2026-03-25,dv360,DV_IO_001,Programmatic Display — Prospecting,86256,1445,153.23,26.7,962.8,0.0168,0.11,1.78,6.28
2026-03-25,dv360,DV_IO_002,YouTube Pre-roll — Brand,55901,512,759.17,24.1,880.13,0.0092,1.48,13.58,1.16
2026-03-25,dv360,DV_IO_003,Programmatic Video — Retargeting,163841,718,325.65,11.3,1051.47,0.0044,0.45,1.99,3.23
2026-03-25,google_ads,GADS_001,Search — Brand Keywords,40546,632,60.61,18.0,1955.88,0.0156,0.1,1.49,32.27
2026-03-25,google_ads,GADS_002,Search — Competitor Keywords,16175,561,589.12,9.3,1807.27,0.0347,1.05,36.42,3.07
2026-03-25,google_ads,GADS_003,Performance Max — All Products,28020,210,461.22,12.5,2026.12,0.0075,2.2,16.46,4.39
2026-03-25,google_ads,GADS_004,Display — Retargeting,29926,1025,420.5,65.8,9086.32,0.0343,0.41,14.05,21.61
2026-03-25,meta,META_001,Brand Awareness Q1,65600,170,50.05,3.0,338.55,0.0026,0.29,0.76,6.76
2026-03-25,meta,META_002,Retargeting — Website Visitors,40683,1204,356.95,100.0,14430.0,0.0296,0.3,8.77,40.43
2026-03-25,meta,META_003,Prospecting — Lookalike 1%,42170,1136,296.1,80.0,2196.8,0.0269,0.26,7.02,7.42
2026-03-25,meta,META_004,App Install — iOS,28646,1029,307.62,70.0,7578.2,0.0359,0.3,10.74,24.63
2026-03-25,x_ads,X_001,Promoted Tweets — Engagement,7454,259,236.89,2.0,141.32,0.0347,0.91,31.78,0.6
2026-03-25,x_ads,X_002,Website Clicks — Fintech Audience,2028,41,295.36,0.0,0.0,0.0202,7.2,145.64,0.0
2026-03-25,x_ads,X_003,Follower Campaign — Brand,33186,1097,117.41,24.0,1235.52,0.0331,0.11,3.54,10.52
2026-03-26,dv360,DV_IO_001,Programmatic Display — Prospecting,51326,228,778.22,4.5,96.93,0.0044,3.41,15.16,0.12
2026-03-26,dv360,DV_IO_002,YouTube Pre-roll — Brand,77437,690,371.83,14.9,408.56,0.0089,0.54,4.8,1.1
2026-03-26,dv360,DV_IO_003,Programmatic Video — Retargeting,68976,668,389.75,31.9,5144.19,0.0097,0.58,5.65,13.2
2026-03-26,google_ads,GADS_001,Search — Brand Keywords,38297,1562,455.66,33.3,2351.65,0.0408,0.29,11.9,5.16
2026-03-26,google_ads,GADS_002,Search — Competitor Keywords,40203,141,189.54,0.3,18.35,0.0035,1.34,4.71,0.1
2026-03-26,google_ads,GADS_003,Performance Max — All Products,6076,143,254.15,10.8,1169.21,0.0235,1.78,41.83,4.6
2026-03-26,google_ads,GADS_004,Display — Retargeting,47807,1799,151.36,16.6,1456.98,0.0376,0.08,3.17,9.63
2026-03-26,meta,META_001,Brand Awareness Q1,61573,1849,174.35,89.0,4037.93,0.03,0.09,2.83,23.16
2026-03-26,meta,META_002,Retargeting — Website Visitors,21155,583,218.29,57.0,5293.02,0.0276,0.37,10.32,24.25
2026-03-26,meta,META_003,Prospecting — Lookalike 1%,41945,1479,400.03,61.0,5393.01,0.0353,0.27,9.54,13.48
2026-03-26,meta,META_004,App Install — iOS,59394,1151,165.35,52.0,1748.76,0.0194,0.14,2.78,10.58
2026-03-26,x_ads,X_001,Promoted Tweets — Engagement,30689,989,97.62,38.0,2596.54,0.0322,0.1,3.18,26.6
2026-03-26,x_ads,X_002,Website Clicks — Fintech Audience,11139,363,36.98,7.0,667.38,0.0326,0.1,3.32,18.05
2026-03-26,x_ads,X_003,Follower Campaign — Brand,17139,656,144.98,27.0,1948.05,0.0383,0.22,8.46,13.44
2026-03-27,dv360,DV_IO_001,Programmatic Display — Prospecting,77204,66,440.35,1.8,53.08,0.0009,6.67,5.7,0.12
2026-03-27,dv360,DV_IO_002,YouTube Pre-roll — Brand,11271,175,203.03,3.5,366.17,0.0155,1.16,18.01,1.8
2026-03-27,dv360,DV_IO_003,Programmatic Video — Retargeting,140880,2019,768.38,48.1,3759.02,0.0143,0.38,5.45,4.89
2026-03-27,google_ads,GADS_001,Search — Brand Keywords,7819,70,278.2,0.9,18.8,0.009,3.97,35.58,0.07
2026-03-27,google_ads,GADS_002,Search — Competitor Keywords,57654,2846,104.04,189.1,15417.32,0.0494,0.04,1.8,148.19
2026-03-27,google_ads,GADS_003,Performance Max — All Products,56006,183,588.19,4.9,322.91,0.0033,3.21,10.5,0.55
2026-03-27,google_ads,GADS_004,Display — Retargeting,22487,1181,232.92,44.2,3899.32,0.0525,0.2,10.36,16.74
2026-03-27,meta,META_001,Brand Awareness Q1,76572,3306,65.54,115.0,4411.4,0.0432,0.02,0.86,67.31
2026-03-27,meta,META_002,Retargeting — Website Visitors,57089,555,243.68,45.0,3988.35,0.0097,0.44,4.27,16.37
2026-03-27,meta,META_003,Prospecting — Lookalike 1%,56645,1616,496.34,43.0,3877.74,0.0285,0.31,8.76,7.81
2026-03-27,meta,META_004,App Install — iOS,32197,603,151.35,50.0,1599.5,0.0187,0.25,4.7,10.57
2026-03-27,x_ads,X_001,Promoted Tweets — Engagement,21504,783,114.94,16.0,1030.08,0.0364,0.15,5.35,8.96
2026-03-27,x_ads,X_002,Website Clicks — Fintech Audience,32485,545,122.52,25.0,1230.25,0.0168,0.22,3.77,10.04
2026-03-27,x_ads,X_003,Follower Campaign — Brand,15217,92,98.82,1.0,67.73,0.006,1.07,6.49,0.69
2026-03-28,dv360,DV_IO_001,Programmatic Display — Prospecting,177458,1160,592.2,4.3,470.94,0.0065,0.51,3.34,0.8
2026-03-28,dv360,DV_IO_002,YouTube Pre-roll — Brand,116231,109,451.01,0.5,67.17,0.0009,4.14,3.88,0.15
2026-03-28,dv360,DV_IO_003,Programmatic Video — Retargeting,18501,157,276.04,4.4,767.58,0.0085,1.76,14.92,2.78
2026-03-28,google_ads,GADS_001,Search — Brand Keywords,41316,1106,176.14,8.9,1496.62,0.0268,0.16,4.26,8.5
2026-03-28,google_ads,GADS_002,Search — Competitor Keywords,46906,526,375.69,41.6,7626.11,0.0112,0.71,8.01,20.3
2026-03-28,google_ads,GADS_003,Performance Max — All Products,50109,2120,317.85,53.1,5218.67,0.0423,0.15,6.34,16.42
2026-03-28,google_ads,GADS_004,Display — Retargeting,29298,534,305.94,11.1,1169.61,0.0182,0.57,10.44,3.82
2026-03-28,meta,META_001,Brand Awareness Q1,70950,1824,325.6,113.0,10689.8,0.0257,0.18,4.59,32.83
2026-03-28,meta,META_002,Retargeting — Website Visitors,50160,2251,150.34,1.0,124.16,0.0449,0.07,3.0,0.83
2026-03-28,meta,META_003,Prospecting — Lookalike 1%,26785,491,356.43,48.0,2492.16,0.0183,0.73,13.31,6.99
2026-03-28,meta,META_004,App Install — iOS,36697,767,395.81,42.0,4085.34,0.0209,0.52,10.79,10.32
2026-03-28,x_ads,X_001,Promoted Tweets — Engagement,19111,446,117.71,12.0,276.12,0.0233,0.26,6.16,2.35
2026-03-28,x_ads,X_002,Website Clicks — Fintech Audience,16421,61,289.5,1.0,40.64,0.0037,4.75,17.63,0.14
2026-03-28,x_ads,X_003,Follower Campaign — Brand,31797,920,145.22,8.0,458.32,0.0289,0.16,4.57,3.16
2026-03-29,dv360,DV_IO_001,Programmatic Display — Prospecting,177946,1852,447.35,72.9,12066.41,0.0104,0.24,2.51,26.97
2026-03-29,dv360,DV_IO_002,YouTube Pre-roll — Brand,152611,2724,631.41,40.0,4830.8,0.0178,0.23,4.14,7.65
2026-03-29,dv360,DV_IO_003,Programmatic Video — Retargeting,21072,210,224.13,7.8,302.56,0.01,1.07,10.64,1.35
2026-03-29,google_ads,GADS_001,Search — Brand Keywords,58446,1511,76.92,64.0,9460.48,0.0259,0.05,1.32,122.99
2026-03-29,google_ads,GADS_002,Search — Competitor Keywords,21949,711,43.18,16.4,1685.76,0.0324,0.06,1.97,39.04
2026-03-29,google_ads,GADS_003,Performance Max — All Products,7070,98,292.23,7.6,1191.76,0.0139,2.98,41.33,4.08
2026-03-29,google_ads,GADS_004,Display — Retargeting,36921,825,238.73,1.2,218.17,0.0223,0.29,6.47,0.91
2026-03-29,meta,META_001,Brand Awareness Q1,24668,1068,163.63,7.0,872.83,0.0433,0.15,6.63,5.33
2026-03-29,meta,META_002,Retargeting — Website Visitors,10126,206,306.64,10.0,1098.2,0.0203,1.49,30.28,3.58
2026-03-29,meta,META_003,Prospecting — Lookalike 1%,5783,183,256.64,5.0,100.65,0.0316,1.4,44.38,0.39
2026-03-29,meta,META_004,App Install — iOS,33078,609,128.8,45.0,4860.45,0.0184,0.21,3.89,37.74
2026-03-29,x_ads,X_001,Promoted Tweets — Engagement,35022,93,40.56,1.0,84.57,0.0027,0.44,1.16,2.09
2026-03-29,x_ads,X_002,Website Clicks — Fintech Audience,31147,443,94.55,18.0,714.6,0.0142,0.21,3.04,7.56
2026-03-29,x_ads,X_003,Follower Campaign — Brand,12152,39,260.05,0.0,0.0,0.0032,6.67,21.4,0.0
2026-03-30,dv360,DV_IO_001,Programmatic Display — Prospecting,21385,289,308.56,7.2,350.5,0.0135,1.07,14.43,1.14
2026-03-30,dv360,DV_IO_002,YouTube Pre-roll — Brand,12237,183,290.91,2.6,127.61,0.015,1.59,23.77,0.44
2026-03-30,dv360,DV_IO_003,Programmatic Video — Retargeting,194505,3805,273.5,153.9,10688.36,0.0196,0.07,1.41,39.08
2026-03-30,google_ads,GADS_001,Search — Brand Keywords,3621,142,196.03,4.6,416.02,0.0392,1.38,54.14,2.12
2026-03-30,google_ads,GADS_002,Search — Competitor Keywords,7405,135,527.99,5.3,199.7,0.0182,3.91,71.3,0.38
2026-03-30,google_ads,GADS_003,Performance Max — All Products,5228,167,206.41,3.3,194.67,0.0319,1.24,39.48,0.94
2026-03-30,google_ads,GADS_004,Display — Retargeting,20635,824,295.45,56.8,10121.19,0.0399,0.36,14.32,34.26
2026-03-30,meta,META_001,Brand Awareness Q1,11070,506,211.24,49.0,6061.3,0.0457,0.42,19.08,28.69
2026-03-30,meta,META_002,Retargeting — Website Visitors,52255,765,326.28,8.0,186.8,0.0146,0.43,6.24,0.57
2026-03-30,meta,META_003,Prospecting — Lookalike 1%,19282,229,289.91,13.0,1623.96,0.0119,1.27,15.04,5.6
2026-03-30,meta,META_004,App Install — iOS,69867,3308,335.33,171.0,6144.03,0.0473,0.1,4.8,18.32
2026-03-30,x_ads,X_001,Promoted Tweets — Engagement,12863,464,79.42,19.0,382.09,0.0361,0.17,6.17,4.81
2026-03-30,x_ads,X_002,Website Clicks — Fintech Audience,36346,328,159.83,10.0,771.2,0.009,0.49,4.4,4.83
2026-03-30,x_ads,X_003,Follower Campaign — Brand,20905,657,102.54,16.0,772.64,0.0314,0.16,4.91,7.54
2026-03-31,dv360,DV_IO_001,Programmatic Display — Prospecting,165339,3008,770.68,103.2,13849.44,0.0182,0.26,4.66,17.97
2026-03-31,dv360,DV_IO_002,YouTube Pre-roll — Brand,90531,519,230.67,7.9,863.47,0.0057,0.44,2.55,3.74
2026-03-31,dv360,DV_IO_003,Programmatic Video — Retargeting,173287,2234,666.77,45.2,8080.4,0.0129,0.3,3.85,12.12
2026-03-31,google_ads,GADS_001,Search — Brand Keywords,42108,1401,167.8,12.6,933.91,0.0333,0.12,3.98,5.57
2026-03-31,google_ads,GADS_002,Search — Competitor Keywords,37796,1533,527.29,52.0,1071.72,0.0406,0.34,13.95,2.03
2026-03-31,google_ads,GADS_003,Performance Max — All Products,30267,827,319.48,45.5,2426.97,0.0273,0.39,10.56,7.6
2026-03-31,google_ads,GADS_004,Display — Retargeting,18932,951,256.3,63.9,1595.58,0.0502,0.27,13.54,6.23
2026-03-31,meta,META_001,Brand Awareness Q1,70351,2277,485.71,147.0,4080.72,0.0324,0.21,6.9,8.4
2026-03-31,meta,META_002,Retargeting — Website Visitors,46053,538,451.88,32.0,3444.8,0.0117,0.84,9.81,7.62
2026-03-31,meta,META_003,Prospecting — Lookalike 1%,45735,55,153.45,1.0,99.14,0.0012,2.79,3.36,0.65
2026-03-31,meta,META_004,App Install — iOS,21284,865,321.06,43.0,5845.42,0.0406,0.37,15.08,18.21
2026-03-31,x_ads,X_001,Promoted Tweets — Engagement,7829,86,97.64,1.0,92.01,0.011,1.14,12.47,0.94
2026-03-31,x_ads,X_002,Website Clicks — Fintech Audience,15800,580,60.15,6.0,575.28,0.0367,0.1,3.81,9.56
2026-03-31,x_ads,X_003,Follower Campaign — Brand,5398,108,186.49,4.0,266.24,0.02,1.73,34.55,1.43
